,Unnamed: 0,_id,ltable_ID,rtable_ID,ltable_name,ltable_category,ltable_developer,ltable_rating,rtable_name,rtable_category,rtable_developer,rtable_rating,label
2886,28532,28532,a3591,b2164,Coloring games for kids animal,Casual,2bros - games for kids,4.3,Kids Shave Salon Spa Games (Boys &amp; Girls),Games,Fancy Quiz Games,3.93123,0
3883,39388,39388,a1482,b3208,Guess the GIF,Trivia,"Random Logic Games, LLC",4.3,Guess the Color - ColorMania,Trivia,Potato Powered Games Ltd,4.32785,0
618,7420,7420,a2746,b587,Free Slots Casino-House of Fun,Casino,Playtika HOF,4.5,Slotomania Casino Slots Games - Free Slot Machines,Casino,Playtika LTD,4.22403,0
4028,41887,41887,a1499,b3445,Pictoword: Word Guessing Games,Word,Kooapps LLC,4.7,Pictoword Free: Fun 2 Pics Guess What's the 1 Word,Word,Kooapps,4.8253,0
1310,10239,10239,a1602,b1130,Talking Tom Gold Run,Action,Outfit7,4.5,My Talking Tom,Entertainment,Outfit7 Limited,4.26376,0
3153,33108,33108,a3495,b2447,Where's My Mickey? XL,Puzzle,Disney,4.2,Where's My Perry? Free,Entertainment,Disney,3.92596,0
69,513,513,a3583,b45,Colors Matching Games for Kids,Educational,Eggroll Games,4.3,Christmas Games - Santa Claus Toy Party for kids,Education,Tiltan Games (2013) LTD,139 Ratings,0
1669,15702,15702,a1382,b1458,CSI: Hidden Crimes,Puzzle,Ubisoft Entertainment,4.2,CSI: Hidden Crimes,Puzzle,Ubisoft,4.10447,1
29,280,280,a94,b41,Bike Race Free Motorcycle Game,Racing,Top Free Games.,4.5,Color Bubbles Pop Mania - Cute Fun Simple Silly Boys and Girls Game (Free HD Kids Games),Games,Top Action Games,4.23112,0
2441,22244,22244,a2741,b1899,Scatter Slots: Free Fun Casino,Casino,Murka Ltd.,4.6,Thunderer Slots: Free Slot Machines &amp; Vegas Casino,Entertainment,"Luckios Game Co., Ltd.",5,0
1280,10126,10126,a1981,b1104,Block Craft 3D: Building Game,Simulation,Fun Games For Free,4.5,Sniper 3D Assassin: Shoot to Kill Game For Free,Action,Fun Games For Free,4.88959,0
4216,43415,43415,a2523,b3610,Cartoon Wars: Gunner+,Arcade,GAMEVIL Inc.,4.6,Cartoon Wars: Gunner+,Role Playing,"GAMEVIL USA, Inc.",4.79384,1
846,8545,8545,a1689,b788,Temple Run: Oz,Arcade,Disney,4.3,Temple Run: Brave,Entertainment,Disney,4.14791,0
2367,20530,20530,a3336,b1838,Explorium: Space for Kids,Educational,Applied Systems Ltd.,4.4,Jewel Games Candy Christmas 2013 Edition - Fun Candies and Diamonds Swapping Game For Kids HD FREE,Puzzle,Evolax Ltd,3.70408,0
2432,22107,22107,a3392,b1888,Kids Dinosaur Games: Puzzles,Education,Scott Adelman Apps Inc,3.8,Kids Learning Puzzles: Farm Animals - Tangrams for K12,Books,Swipea Kids Apps,48 Ratings,0
300,4467,4467,a2495,b381,Dice With Buddies\u2122,Board,Scopely,4.3,YAHTZEE With Buddies: The Classic Dice Game Free,Board,Scopely,3.99086,0
1525,14576,14576,a756,b1319,Bike Race Pro by T. F. Games,Racing,Top Free Games.,4.7,Close Up Music Stars by Mediaflex Games,Mediaflex Games,Mediaflex Games,4.51999,0
2175,19033,19033,a334,b1748,Earn to Die,Racing,Not Doppler,4.5,Earn to Die Lite,Racing,Not Doppler,4.73503,0
2967,30305,30305,a3591,b2256,Coloring games for kids animal,Casual,2bros - games for kids,4.3,Face Paint Party Salon - Girls Makeup &amp; Kids Games,Kids Games Studios LLC,Kids Games Studios LLC,3,0
3459,35351,35351,a1549,b2747,Bike Race 3D - Moto Racing,Racing,MTS Free Games,3.9,3D Police Drag Racing Driving Simulator Game: Race The Real Turbo Chase,Games,Mountain Wizard Games,4.3091,0
1283,10129,10129,a1686,b1108,Geometry Dash,Arcade,RobTop Games,4.8,Geometry Dash Lite,Arcade,RobTop Games AB,4.49073,0
3720,36841,36841,a686,b3021,Zombie Defense,Strategy,Home Net Games,4.3,Zombie Tower Shooting Defense Free - by Top Free Games,Top Free Games,Top Free Games,4.69363,0
2889,28536,28536,a3651,b2164,Braided hair spa salon,Casual,Girl Games - Vasco Games,3.3,Kids Shave Salon Spa Games (Boys &amp; Girls),Games,Fancy Quiz Games,3.93123,0
2025,18013,18013,a419,b1659,Monster Truck Racing 3D,Racing,i6 Games,3.7,Ferry Port Car Parking Simulator - Real Monster Bus Driving Test Truck Racing Run Race Games,Play With Games Ltd,Play With Games Ltd,4.45293,0
1371,11160,11160,a1114,b1185,Peekaboo Kids - Free Kids Game,Education,Tappy Happy kids apps & games for kids,3.8,Guess The Music Artist - Free Quiz Game About Singers And Bands,Music,Wubu Apps Limited,4.44554,0
158,2579,2579,a2690,b231,OMG! Fortune Free Slots Casino,Casino,LuckyFish Games \u2013 Free Slot Machines,4.3,SpinToWin Slots: Win Real Money! Free Sweepstakes,Casino,Fuzzy Button Games Inc.,5,0
874,8647,8647,a573,b823,CONTRACT KILLER: SNIPER,Action,Glu,4.2,Contract Killer 2,Entertainment,Glu Games Inc,4.27077,0
3101,32009,32009,a1262,b2363,Dragons: Rise of Berk,Simulation,Ludia Inc.,4.2,Dragons: Rise of Berk,Entertainment,Ludia,3.94737,1
2052,18163,18163,a1755,b1678,Truck Simulator PRO 2017,Simulation,Zuuks Games,3.6,Truck Parking Simulator - Ice Road Truckers Edition,Family,Play With Games Ltd,4.37478,0
1780,16248,16248,a363,b1541,Bubble Witch 2 Saga,Casual,King,4.3,Bubble Witch 2 Saga,Arcade,King,4.425,1
1470,13261,13261,a1129,b1276,Kids doodle games for toddlers,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.2,3D Action Motorcycle Nitro Drag Racing Game By Best Motor Cycle Racer Adventure Games For Boy-s Kid-s &amp; Teen-s Pro,Sports,uTappz Mobile Development LLC,4.35335,0
2155,18953,18953,a3688,b1718,Xtreme Racing 2 - Speed Car RC,Racing,Genera Games,4.2,Roof Jumping Stunt Driving Parking Simulator - Real Car Racing Test Sim Run Race Games,Play With Games Ltd,Play With Games Ltd,4.38783,0
2063,18233,18233,a1054,b1680,Kids Numbers and Math FREE,Educational,Intellijoy Educational Games for Kids,4.2,Ninja Revinja Free - Real Uber Racing Run for Kids,Games,Sizzle Entertainment: The Best Fun Free Cool Apps and Top Addicting Games,4.32258,0
2888,28535,28535,a3625,b2164,Baby puzzles & games for kids,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.6,Kids Shave Salon Spa Games (Boys &amp; Girls),Games,Fancy Quiz Games,3.93123,0
3446,35301,35301,a1947,b2744,Motorbike Driving Simulator 3D,Racing,Pudlus Games,3.8,Police Car Parking Simulator Game - Real Life Emergency Driving Test Sim Racing Games,Play With Games Ltd,Play With Games Ltd,4.23465,0
1478,13413,13413,a1126,b1277,Pooza - FREE Puzzles for Kids,Education,ImagiRation LLC,4.5,3D Ginger-bread Christmas Running Game For Awesome Kid-s Free Version,Family,uTappz Mobile Development LLC,4.34579,0
3058,31534,31534,a2203,b2327,Restaurant Story: Tropic Bliss,Casual,Storm8 Studios,4.3,Restaurant Story 2,Family,Storm8 Studios,4.20132,0
349,4884,4884,a313,b409,Block! Hexa Puzzle,Puzzle,BitMango,4.5,Block! Hexa Puzzle,Board,BitMango,4.30809,1
2162,18990,18990,a329,b1725,Drift Mania: Street Outlaws,Racing,Ratrod Studio Inc.,4.2,Drift Mania Championship Lite,Sports,Ratrod Studio,10869 Ratings,0
3633,36278,36278,a2506,b2925,Princess memory game for kids,Board,Owlet games for kids,3.8,Castle Crush: Epic Strategy Game For Free,Strategy,Fun Games For Free,4.81066,0
547,6746,6746,a2669,b545,Jackpot Party Casino Slots 777,Casino,Scientific Games Interactive,4.4,Slots - Huuuge Casino: Free Slot Machines,Entertainment,Huuuge Games Sp. z o.o.,3.82759,0
2758,26732,26732,a3179,b2090,Letter Quiz: Alphabet Aquarium,Education,CFC s.r.o.,4.2,"Letter School, ABC Alphabet &amp; Tracing app for kids",Educational,CFC s.r.o.,3.2,0
4166,43071,43071,a1299,b3568,Jurassic World\u2122: The Game,Simulation,Ludia Inc.,4.1,Top Stylist - the fashion game,Role Playing,Crowdstar Inc,3.21458,0
228,3589,3589,a2712,b302,Slots Lost Treasure Slot Games,Casino,Rocket Speed - Casino Slots Games,4.4,Epic Jackpot Slots Casino: Free Slot Games,Super Lucky Casino Inc.,Super Lucky Casino Inc.,4.83221,0
37,334,334,a2933,b41,Kids Shopping Games,Educational,Hippo Kids Games,4.2,Color Bubbles Pop Mania - Cute Fun Simple Silly Boys and Girls Game (Free HD Kids Games),Games,Top Action Games,4.23112,0
2234,19239,19239,a90,b1787,Drag Racing,Racing,Creative Mobile,4.4,Drag Racing Classic,Racing,Creative Mobile,4.32704,0
4271,43954,43954,a3553,b3681,Nail Salon 2,Educational,Libii,3.8,"Nail Salon - Girls Makeup, Dressup and Makeover Games",Libii Tech Limited,Libii Tech Limited,3.95876,0
4297,44004,44004,a841,b3693,Kill Shot,Simulation,Hothead Games,4.3,Kill Shot,Role Playing,Hothead Games Inc.,4.49533,1
3944,40473,40473,a25,b3294,Wordox The Word Snatcher,Word,IsCool Entertainment,4.3,Wordox The Word Snatcher,Entertainment,IsCool Entertainment,3321 Ratings,1
2112,18600,18600,a2038,b1693,Flight Pilot Simulator 3D Free,Simulation,Fun Games For Free,4.6,3D Police Drag Racing Driving Simulator Game: Race The Real Turbo Chase,Games,Mountain Wizard Games,4.3091,0
235,3625,3625,a2676,b303,Fresh Deck Poker - Live Holdem,Casino,"GSN Games, Inc.",4.3,Heads Up: Hold'em (Free Poker),Casino,"Headlight Software, Inc.",3.28571,0
1831,16415,16415,a1577,b1568,Angry Birds 2,Casual,Rovio Entertainment Ltd.,4.5,Angry Birds 2,Puzzle,Rovio Entertainment Ltd,4.6052,1
1347,10590,10590,a3622,b1162,Shapes and Colors for babies,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.5,DancePad : Hottest Music Maker for Hip Hop and EDM,Music,FAD Games LLC,3.71429,0
2734,26238,26238,a3625,b2076,Baby puzzles & games for kids,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.6,Early reading kids books - reading toddler games,Educational Books,"Kids Academy Co apps: Preschool &amp; Kindergarten Learning Kids Games, Educational Books, Free Songs",4.38462,0
297,4438,4438,a2495,b380,Dice With Buddies\u2122,Board,Scopely,4.3,Dice With Buddies Free: Fun New Social Dice Game,Board,Scopely,4.13228,0
1223,9867,9867,a2143,b1061,Angry Birds Star Wars II Free,Casual,Rovio Entertainment Ltd.,4.3,Angry Birds Star Wars II,Action,Rovio Entertainment Ltd,4.42187,0
3829,38055,38055,a1520,b3126,Guess The Movie \u00ae - Full,Trivia,June Software Inc,4.5,Guess the Sneakers - Kicks Quiz for Sneakerheads,Inc.,"Tapgang Apps and Games, Inc.",3,0
137,2270,2270,a94,b201,Bike Race Free Motorcycle Game,Racing,Top Free Games.,4.5,Spades Free! Play the Classic Card Game for Free,Games,Shozila Games,4.21052,0
1572,15279,15279,a1005,b1378,Game of War - Fire Age,Strategy,"Machine Zone, Inc.",3.9,Wizard of OZ: Magic Match New Free Matching Game,Puzzle,Zynga Inc.,4.60137,0
3899,39532,39532,a1501,b3216,Guess the Word,Word,"Random Logic Games, LLC",4.2,Guess The 90's!,Puzzle,"Conversion, LLC",4.03251,0
353,4953,4953,a676,b413,Hit it Rich! Free Casino Slots,Casino,Zynga,4.4,Spin It Rich! Casino Slots: Free Slot Machines,Casino,Zynga Inc.,4.51316,0
446,5624,5624,a406,b475,Reversi Free - King of Games,Casual,Cross Field Inc.,4.3,DoubleUp Slots Casino: Free Slot Games Offline,Casino,Super Lucky Casino Inc.,4.7807,0
2675,25573,25573,a3625,b2054,Baby puzzles & games for kids,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.6,Foot Doctor Nail Spa Salon Game for Kids Free,Games,Fancy Quiz Games,3.86364,0
2481,22850,22850,a1482,b1936,Guess the GIF,Trivia,"Random Logic Games, LLC",4.3,What's The Food? Guess the Food Brand Icons Trivia,Inc.,"Tapgang Apps and Games, Inc.",2.5,0
2347,19987,19987,a1129,b1824,Kids doodle games for toddlers,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.2,Car Games of Real Asphalt - Racing and Driving Simulator for Boys &amp; Kids (8+) Free,Racing,"Mega Rock, LLC",3.65,0
1411,12241,12241,a1885,b1226,Fast Racing 3D,Racing,Doodle Mobile Ltd.,4.2,3D Fun Racing Semi-Truck Driving Simulator Game By Top Awesome Trucker Race-Car Games For Teen-s Kid-s &amp; Boy-s For Free,Racing,uTappz Mobile Development LLC,4.26238,0
832,8468,8468,a111,b762,Tap Titans,Role Playing,Game Hive Corporation,4.7,Tap Titans,Adventure,Game Hive Corp.,4.7709,1
856,8579,8579,a218,b803,Hidden Object Mystery Guardian,Adventure,Big Bear Entertainment,4,The Secret Society - Hidden Mystery,Adventure,G5 Entertainment,4.28137,0
3974,41163,41163,a1442,b3360,Words With Friends Classic,Word,Zynga,4.3,Hanging With Friends,Word,Zynga Inc.,53844 Ratings,0
1643,15602,15602,a126,b1444,PowerVocab Word Game,Educational,Trymph Inc.,3.9,Little Riddles - Word Game,Word,"Juxta Labs, Inc",3.63636,0
2359,20383,20383,a1289,b1836,Fishing Paradise 3D Free+,Sports,Pro Media Now Inc,4.1,Kart Racing 3D Free Car Racing Game,Racing,Sulaba Inc,31 Ratings,0
1269,10078,10078,a402,b1103,Farm Heroes Saga,Casual,King,4.4,Farm Heroes Saga,Entertainment,King,4.66667,1
3683,36657,36657,a802,b2988,Five Nights at Freddy's 3,Action,Scott Cawthon,4.7,Five Nights at Freddy's 2,Strategy,Scott Cawthon,4.48048,0
1014,9148,9148,a1018,b925,Angry Birds Star Wars,Arcade,Rovio Entertainment Ltd.,4.3,Angry Birds Seasons,Action,Rovio Entertainment Ltd,3.88909,0
3042,31238,31238,a1114,b2316,Peekaboo Kids - Free Kids Game,Education,Tappy Happy kids apps & games for kids,3.8,My Dolphin Show: Pet animal game for girls &amp; kids,Family,SPIL GAMES,4.55556,0
2866,28420,28420,a988,b2159,PlayKids - Cartoons for Kids,Entertainment,PlayKids Inc,4.1,Animal Games for Kids: Puzzles HD,Educational,Scott Adelman Apps Inc,4.11582,0
1266,10055,10055,a588,b1101,Hearts Card Game FREE,Card,Breakout Games,4.3,Sniper Shooter: Stickman Shooting Game For Free,Arcade,Fun Games For Free,4.56944,0
3044,31245,31245,a1133,b2316,Coloring book for kids,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.2,My Dolphin Show: Pet animal game for girls &amp; kids,Family,SPIL GAMES,4.55556,0
3489,35433,35433,a3760,b2752,Dog Run - Pet Dog Simulator,Simulation,Green Tea Games,4.7,3D Plane Flying Parking Simulator Game - Real Airplane Driving Test Run Sim Racing Games,Hybrid Touch Games Limited,Hybrid Touch Games Limited,3.81887,0
4205,43276,43276,a3753,b3596,Surprise Eggs - Kids Game,Casual,Funny Kids World,3.7,My New Baby Story - Makeup Spa &amp; Dressup Kids Game,Family,Kids Games Studios LLC,2.4,0
3805,37526,37526,a993,b3098,Build and Play 3D - The Sequel,Casual,Croco Studio Games,4.5,Guess the Difference - Spot What's the Differences and Hidden Objects?,Entertainment,Potato Powered Games Ltd,4.30356,0
1465,13139,13139,a94,b1270,Bike Race Free Motorcycle Game,Racing,Top Free Games.,4.5,Free Stickly Jump Game,LLC,"Best Free and Fun Games, LLC",3.98675,0
1736,16041,16041,a1018,b1526,Angry Birds Star Wars,Arcade,Rovio Entertainment Ltd.,4.3,Angry Birds POP! - Bubble Shooter,Puzzle,Rovio Entertainment Ltd,4.32645,0
3658,36486,36486,a108,b2957,Vlogger Go Viral - Tuber Game,Strategy,Tapps Games,4.8,Vlogger Go Viral - Clicker Game &amp; Vlog Simulator,Entertainment,Tapps Tecnologia da Informao Ltda.,4.87547,0
3800,37510,37510,a3208,b3098,Hidden Objects Jungle Secrets,Puzzle,Best Free Hidden Object Mystery Games,3.8,Guess the Difference - Spot What's the Differences and Hidden Objects?,Entertainment,Potato Powered Games Ltd,4.30356,0
3028,31054,31054,a3597,b2298,Jigsaw Puzzle Games for Kids,Educational,KidZone Studios,4.3,Monster Makeover Girls - Kids Dressup Salon Games,Ninjafish Studios,Ninjafish Studios,1256 Ratings,0
1577,15300,15300,a302,b1383,Cut the Rope FULL FREE,Puzzle,ZeptoLab,4.3,Cut the Rope: Experiments,Puzzle,ZeptoLab UK Limited,none,0
1414,12264,12264,a3309,b1227,Ever After High\u2122Tea Party Dash,Casual,Animoca Brands,4.2,Ever After High Charmed Style,Entertainment,Animoca Brands,4.32237,0
2976,30337,30337,a3406,b2256,Crayola Nail Party: Nail Salon,Casual,Budge Studios,3.6,Face Paint Party Salon - Girls Makeup &amp; Kids Games,Kids Games Studios LLC,Kids Games Studios LLC,3,0
2853,28324,28324,a3591,b2154,Coloring games for kids animal,Casual,2bros - games for kids,4.3,Christmas Food Fever Cooking Maker Kids Games,Fancy Quiz Games,Fancy Quiz Games,3.82545,0
3172,33210,33210,a2270,b2463,Where's My Mickey? Free,Puzzle,Disney,4,Where's My Water?,Entertainment,Disney,3.91534,0
53,389,389,a3676,b41,Bubble Shooter Pet Pop Mania,Casual,HDuo Fun Games,4.3,Color Bubbles Pop Mania - Cute Fun Simple Silly Boys and Girls Game (Free HD Kids Games),Games,Top Action Games,4.23112,0
2204,19166,19166,a416,b1767,Offroad Legends - Hill Climb,Racing,DogByte Games,4.3,MMX Hill Climb Off-Road Racing,Action,Hutch Games Ltd,4.49934,0
4087,42295,42295,a1127,b3480,\ud83d\udc76 Build it Up \ud83d\udc76,Education,MyFirstApp Ltd. - Learning Games for Kids,4,"Design It! - Baby Fashion Designer: Dress Up , Make Up and Outfit Maker &amp; Tailor",Role Playing,Kids Fun Club by TabTale,3.94118,0
3971,41160,41160,a1559,b3360,Chess With Friends Free,Board,Zynga,4.3,Hanging With Friends,Word,Zynga Inc.,53844 Ratings,0
791,8199,8199,a548,b714,Alice in the Mirrors of Albion,Adventure,Game Insight,4.3,Alice in the Mirrors of Albion: Hidden object game,Adventure,Game Insight,4.16667,0
2368,20581,20581,a679,b1839,Kids Trucks: Puzzles,Education,Scott Adelman Apps Inc,4.1,Kids Learning Puzzles: Dogs - My Math Educreations Brain Pop Building Blocks,Trivia,Swipea Kids Apps,31 Ratings,0
1317,10246,10246,a3495,b1131,Where's My Mickey? XL,Puzzle,Disney,4.2,Where's My Water? Free,Puzzle,Disney,3.97597,0
2774,27122,27122,a2933,b2102,Kids Shopping Games,Educational,Hippo Kids Games,4.2,Triplet Baby Doctor Salon Spa Kids Games Free,Games,Free Addicting Games,3.61176,0
4043,42140,42140,a1559,b3463,Chess With Friends Free,Board,Zynga,4.3,Hanging With Friends Free,Puzzle,Zynga Inc.,171872 Ratings,0
4111,42439,42439,a2086,b3500,The Tiny Bang Story,Adventure,HeroCraft Ltd,4.2,Gossip Life - The Interactive Episode Story Game,Simulation,Top 10 Games Ltd,4.125,0
657,7616,7616,a751,b618,Call of Duty\u00ae: Strike Team,Action,"Activision Publishing, Inc.",3.6,Call of Duty: Heroes,Strategy,"Activision Publishing, Inc.",4.73134,0
2513,23222,23222,a1126,b1954,Pooza - FREE Puzzles for Kids,Education,ImagiRation LLC,4.5,Fun Stunt Kids E-Xtreme BMX Smackdown - Best Dirt Bike Games for Boys &amp; Girls Free,Entertainment,"Mega Rock, LLC",4.24705,0
149,2400,2400,a2651,b207,Governor of Poker 3 HOLDEM,Card,Youda Games Holding B.V.,4.5,Governor of Poker LITE,Entertainment,Youda Games Holding B.V.,4.29411,0
1738,16046,16046,a2096,b1528,Gummy Drop!,Puzzle,Big Fish Games,4.3,Gummy Drop! Free Match 3 Puzzle Game,Inc,"Big Fish Games, Inc",4.57273,0
1928,17049,17049,a396,b1609,TUNING Racing 3D,Racing,Foose Games,3.8,3D Sports Cars Parking Simulator Racing Game ~ Real Driving Test Run Park Sim Games,Play With Games Ltd,Play With Games Ltd,4.03095,0
2872,28491,28491,a1738,b2159,Kids Spelling Games,Educational,Penguin Apps,4.1,Animal Games for Kids: Puzzles HD,Educational,Scott Adelman Apps Inc,4.11582,0
332,4755,4755,a2684,b400,Casino Slots,Casino,Mouse Games,4,Jackpot City Slots Free Casino Slot Tournaments,Inc,"Big Fish Games, Inc",4.57735,0
4132,42758,42758,a176,b3542,Order & Chaos 2: Redemption,Role Playing,Gameloft,4.1,Order &amp; Chaos Online - Fantasy 3D MMORPG,Adventure,Gameloft,4.61111,0
852,8571,8571,a2060,b799,The Sims 3,Simulation,ELECTRONIC ARTS,2.9,The Sims 3,Entertainment,Electronic Arts,2.12473,1
1036,9304,9304,a1324,b966,Angry Birds POP Bubble Shooter,Casual,Rovio Entertainment Ltd.,4.5,Angry Birds Star Wars,Action,Rovio Entertainment Ltd,4.13737,0
503,6347,6347,a2744,b522,Slots - Pharaoh's Way,Casino,Cervo Media,4.5,Slots Pharaoh's Fire - The best free slots!,Entertainment,CERVO MEDIA GMBH,4.62962,0
320,4676,4676,a2782,b391,Gin Rummy Board Game - OKEY,Board,SNG Games,4.3,Gin Rummy Plus - Free Online Card Game,Games,Peak Games,4.46865,0
2708,25935,25935,a3591,b2061,Coloring games for kids animal,Casual,2bros - games for kids,4.3,Kindergarten Math Games For Kids (singapore) free,Educational Books,"Kids Academy Co apps: Preschool &amp; Kindergarten Learning Kids Games, Educational Books, Free Songs",4.54545,0
2215,19212,19212,a1961,b1777,Offroad Legends 2 - Hill Climb,Racing,DogByte Games,4.3,Offroad Legends Sahara,Racing,Dogbyte Games Kft.,4.40909,0
1003,9137,9137,a1731,b925,Angry Birds Star Wars HD,Arcade,Rovio Entertainment Ltd.,4.2,Angry Birds Seasons,Action,Rovio Entertainment Ltd,3.88909,0
4010,41660,41660,a30,b3410,Words With Friends \u2013 Play Free,Word,Zynga,4.3,Word Streak With Friends - FREE,Entertainment,Zynga Inc.,4.03571,0
1311,10240,10240,a3138,b1131,Where's My Water?,Puzzle,Disney,4.7,Where's My Water? Free,Puzzle,Disney,3.97597,0
954,8905,8905,a2203,b880,Restaurant Story: Tropic Bliss,Casual,Storm8 Studios,4.3,Restaurant Story,Simulation,Storm8 Studios,4.12377,0
1151,9575,9575,a1679,b1034,Angry Birds Rio,Arcade,Rovio Entertainment Ltd.,4.4,Angry Birds POP! - Bubble Shooter,Puzzle,Rovio Entertainment Ltd,4.32645,0
