,Unnamed: 0,_id,ltable_ID,rtable_ID,ltable_name,ltable_category,ltable_developer,ltable_rating,rtable_name,rtable_category,rtable_developer,rtable_rating,label
3939,40366,40366,a2624,b3278,Ninja Kid Run Free - Fun Games,Action,Fun Games For Free,4.1,Close Up Christmas Quiz - Free Xmas Trivia Games,Mediaflex Games,Mediaflex Games,4.21311,0
1763,16158,16158,a2144,b1534,Make It Rain: Love of Money,Casual,"Space Inch, LLC",4.1,Make It Rain: The Love of Money,Strategy,"Space Inch, LLC",4.53378,0
57,441,441,a2506,b45,Princess memory game for kids,Board,Owlet games for kids,3.8,Christmas Games - Santa Claus Toy Party for kids,Education,Tiltan Games (2013) LTD,139 Ratings,0
991,9072,9072,a1984,b911,Fighter Jet: Flight Simulator,Simulation,i6 Games,3.5,Flight Alert : Impossible Landings Flight Simulator by Fun Games For Free,Arcade,Fun Games For Free,4.79976,0
3693,36687,36687,a47,b3007,Heroes of War: Orcs vs Knights,Strategy,NEXON M Inc.,4,War of Nations - PVP Strategy MMO,Strategy,"RockYou, Inc.",3.02632,0
1272,10091,10091,a2455,b1104,Sniper Shooter Free - Fun Game,Action,Fun Games For Free,4.5,Sniper 3D Assassin: Shoot to Kill Game For Free,Action,Fun Games For Free,4.88959,0
3897,39525,39525,a1523,b3215,Trivia Crack (Ad free),Trivia,Etermax,4.6,Trivia Crack Kingdoms,Entertainment,Etermax,3.60714,0
3565,35944,35944,a1333,b2825,EA SPORTS UFC\u00ae,Sports,ELECTRONIC ARTS,4.4,NBA JAM by EA SPORTS,Entertainment,Electronic Arts,3.59003,0
378,5172,5172,a2712,b429,Slots Lost Treasure Slot Games,Casino,Rocket Speed - Casino Slots Games,4.4,SLOTS Downtown Deluxe - Free Classic Slot Casino,Entertainment,"Rocket Speed, Inc.",4.89473,0
1390,11671,11671,a362,b1222,Kids Dinosaur Game Free,Casual,App Family,3.6,Kids Balloon Pop Game - Balloon Popping for Baby,Music,App Family AB,3.58824,0
3973,41162,41162,a1439,b3360,Hanging With Friends,Word,Zynga,4.2,Hanging With Friends,Word,Zynga Inc.,53844 Ratings,1
3872,39003,39003,a1135,b3188,Dino Puzzle Games for Kids,Puzzle,Tiltan Games,4,Christmas Food Fever Cooking Maker Kids Games,Fancy Quiz Games,Fancy Quiz Games,3.82545,0
634,7533,7533,a1403,b605,Score! Hero,Sports,First Touch,4.6,Score! Hero,Sports,First Touch Games Ltd.,4.68614,1
3534,35851,35851,a1945,b2788,2XL MX Offroad,Racing,"2XL Games, Inc.",4,2XL ATV Offroad Lite,Inc.,"2XL Games, Inc.",3.55716,0
3856,38431,38431,a3591,b3168,Coloring games for kids animal,Casual,2bros - games for kids,4.3,Preschool &amp; Kindergarten learning kids games free,Educational Books,"Kids Academy Co apps: Preschool &amp; Kindergarten Learning Kids Games, Educational Books, Free Songs",4.66667,0
3850,38411,38411,a1114,b3168,Peekaboo Kids - Free Kids Game,Education,Tappy Happy kids apps & games for kids,3.8,Preschool &amp; Kindergarten learning kids games free,Educational Books,"Kids Academy Co apps: Preschool &amp; Kindergarten Learning Kids Games, Educational Books, Free Songs",4.66667,0
1580,15337,15337,a1135,b1386,Dino Puzzle Games for Kids,Puzzle,Tiltan Games,4,Emoji Quiz - Emoji Keyboard Puzzle Free Word Games,Mediaflex Games,Mediaflex Games,4.30251,0
170,2809,2809,a2613,b254,Roulette - Casino Style!,Casino,RNF Technologies Pvt Ltd,4,Roulette Royale - FREE Casino ( Mywavia Studios ),Casino,Mywavia Studios Pvt. Ltd.,4.45454,0
918,8787,8787,a420,b861,3D Monster Truck Parking Game,Racing,Play With Games,3.9,Block Craft 3D: Building Simulator Game For Free,Adventure,Fun Games For Free,4.76628,0
3261,33884,33884,a2191,b2590,My Talking Angela,Casual,Outfit7,4.4,My Talking Hank,Simulation,Outfit7 Limited,4.39421,0
3411,35066,35066,a1605,b2707,T Truck Simulator,Simulation,Umisoft Games,3.6,Ferry Port Car Parking Simulator - Real Monster Bus Driving Test Truck Racing Run Race Games,Play With Games Ltd,Play With Games Ltd,4.45404,0
3035,31102,31102,a2844,b2309,LEGO \u00ae Batman: Beyond Gotham,Adventure,Warner Bros. International Enterprises,4.1,The LEGO Batman Movie Game,Entertainment,Warner Bros.,4.23076,0
1900,16730,16730,a3621,b1591,Birthday party: Games for kids,Educational,Preschool & Kindergarten Learning Kids Games,4,Monster Truck by Fun Games For Free,Arcade,Fun Games For Free,4.49278,0
683,7667,7667,a1019,b634,Star Wars\u2122: Commander,Strategy,Disney,4.3,Star Wars: Commander,Entertainment,Disney,4.54273,0
4224,43495,43495,a1469,b3627,BIG WIN Basketball,Sports,Hothead Games,4.1,Big Win Soccer,Sports,Hothead Games Inc.,4.28571,0
4005,41566,41566,a1135,b3399,Dino Puzzle Games for Kids,Puzzle,Tiltan Games,4,Emoji Quiz - Emoji Keyboard Puzzle Free Word Games,Mediaflex Games,Mediaflex Games,4.30251,0
704,7721,7721,a775,b645,Clash of Lords: New Age,Strategy,IGG.COM,4.6,Castle Clash: Rise of Beasts,Action,IGG.COM,3.69272,0
3756,37008,37008,a2455,b3057,Sniper Shooter Free - Fun Game,Action,Fun Games For Free,4.5,Gummy Drop! Free Match 3 Puzzle Game,Inc,"Big Fish Games, Inc",4.5732,0
3724,36862,36862,a61,b3025,Rise of the Kings,Strategy,ONEMT Ltd,4.3,The Hobbit: Kingdoms of Middle-earth,Strategy,Gaea Mobile Ltd,2.44443,0
3998,41476,41476,a1442,b3391,Words With Friends Classic,Word,Zynga,4.3,Word Streak With Friends - PAID,Word,Zynga Inc.,4.30189,0
2106,18590,18590,a1956,b1693,4x4 Offroad Driving 3D,Simulation,i6 Games,3.7,3D Police Drag Racing Driving Simulator Game: Race The Real Turbo Chase,Games,Mountain Wizard Games,4.3091,0
3945,40480,40480,a24,b3295,Word Wall - Association Game,Word,MochiBits,4,Word Wall - A challenging and fun word association brain game,Reference,"MochiBits, LLC",2.97222,0
3160,33197,33197,a3524,b2457,Unblock Me,Puzzle,"Kiragames Co., Ltd.",4.5,Unroll Me - unblock the slots,Board,Turbo Chilli Pty Ltd,4.29251,0
2016,17959,17959,a420,b1657,3D Monster Truck Parking Game,Racing,Play With Games,3.9,Gas Station Car Parking Simulator a Real Road Racing Park Game,Racing,Play With Games Ltd,4.1645,0
1069,9381,9381,a1682,b969,Angry Birds,Arcade,Rovio Entertainment Ltd.,4.4,Angry Birds,Arcade,Rovio Entertainment Ltd,3.67521,1
3222,33711,33711,a366,b2544,Virtual Families 2,Casual,"Last Day of Work, LLC",4.1,Virtual Families Lite,Simulation,"LDW Software, LLC",3.83205,0
3173,33213,33213,a527,b2465,Ice Age Adventures,Adventure,Gameloft,4.3,Ice Age Village,Simulation,Gameloft,4.42977,0
690,7674,7674,a572,b638,DEER HUNTER CLASSIC,Action,Glu,4.4,Deer Hunter 2017,Sports,Glu Games Inc,3.94737,0
3448,35307,35307,a2516,b2746,Wrestling Revolution,Sports,MDickie,4.3,Wrestling Revolution 3D,Sports,MDickie,3.57143,0
562,6894,6894,a2736,b551,Wizard of Oz Free Slots Casino,Casino,Zynga,4.5,Hit it Rich! Free Casino Slots - Slot Machines,Casino,Zynga Inc.,4.35358,0
716,7755,7755,a2143,b651,Angry Birds Star Wars II Free,Casual,Rovio Entertainment Ltd.,4.3,Angry Birds 2,Puzzle,Rovio Entertainment Ltd,4.6052,0
2907,29283,29283,a1765,b2205,One touch Drawing,Puzzle,Ecapyc Inc.,4.2,One touch Drawing,Education,Ecapyc Inc.,13421 Ratings,1
2946,29982,29982,a1135,b2245,Dino Puzzle Games for Kids,Puzzle,Tiltan Games,4,"Chic Baby - Baby Care &amp; Dress Up Games for Kids, by Pazu",Family,Pazu Games Ltd,4.07619,0
308,4621,4621,a2646,b389,Slots Free - Big Win Casino\u2122,Casino,FiveStar Games - Slots and Casino,4.3,VIP Deluxe Slots Machines Free - Slot Games in HD,Casino,Super Lucky Casino Inc.,4.89163,0
3175,33255,33255,a1295,b2470,Episode - Choose Your Story,Simulation,Episode Interactive,4.2,Episode - Choose Your Story + Pretty Little Liars,Role Playing,Episode Interactive,4.73209,0
3801,37518,37518,a1482,b3098,Guess the GIF,Trivia,"Random Logic Games, LLC",4.3,Guess the Difference - Spot What's the Differences and Hidden Objects?,Entertainment,Potato Powered Games Ltd,4.30356,0
1084,9420,9420,a420,b991,3D Monster Truck Parking Game,Racing,Play With Games,3.9,Flight Pilot Simulator 3D: Flying Game For Free,Simulation,Fun Games For Free,4.5734,0
381,5189,5189,a1823,b433,Two Dots,Puzzle,"Playdots, Inc.",4.4,Two Dots,Puzzle,"Playdots, Inc.",4.21982,1
553,6755,6755,a2673,b545,Slots Casino Games God of Sky,Casino,Free Slots & Casino games by Huuuge,4.6,Slots - Huuuge Casino: Free Slot Machines,Entertainment,Huuuge Games Sp. z o.o.,3.82759,0
3803,37524,37524,a1501,b3098,Guess the Word,Word,"Random Logic Games, LLC",4.2,Guess the Difference - Spot What's the Differences and Hidden Objects?,Entertainment,Potato Powered Games Ltd,4.30356,0
1642,15601,15601,a3143,b1444,What am I? - Little Riddles,Word,ThinkCube Inc.,4,Little Riddles - Word Game,Word,"Juxta Labs, Inc",3.63636,0
2768,26910,26910,a321,b2097,Logic Games for Kids 6-9 Free,Educational,Irina Marina,4.3,Memory matches brain trainer matching preschool toddler childrens educational training and match learning games for kids boys and girls for free,Education,Irina Schens,3.84896,0
1009,9143,9143,a1679,b925,Angry Birds Rio,Arcade,Rovio Entertainment Ltd.,4.4,Angry Birds Seasons,Action,Rovio Entertainment Ltd,3.88909,0
1916,16932,16932,a1670,b1600,Heavy Truck Simulator,Simulation,Dynamic Games Entretenimento Ltda,4.4,Car Parking Driving Simulator Game - Real Monster Truck Test Drive Park Sim Racing Games,Play With Games Ltd,Play With Games Ltd,4.37015,0
2224,19224,19224,a1324,b1785,Angry Birds POP Bubble Shooter,Casual,Rovio Entertainment Ltd.,4.5,Angry Birds Transformers,Action,Rovio Entertainment Ltd,3.43902,0
2171,19017,19017,a199,b1742,Hot Wheels: Race Off,Racing,Hutch Games,4.4,Hot Wheels: Race Off,Action,Hutch Games Ltd,4.44006,1
2161,18975,18975,a1377,b1721,Jet Car Stunts Lite,Racing,True Axis,4.3,Jet Car Stunts Lite,Entertainment,True Axis,4.15733,1
3374,34793,34793,a1663,b2682,Off Road Cargo Truck Driver,Simulation,Vital Games Production,3.7,Quarry Driver Parking Game - Real Mining Monster Truck Car Driving Test Park Sim Racing Games,Play With Games Ltd,Play With Games Ltd,4.30739,0
491,6213,6213,a700,b510,Brothers in Arms\u00ae 3,Arcade,Gameloft,4.5,Brothers in Arms 3: Sons of War,Action,Gameloft,4.42396,0
2741,26257,26257,a3375,b2076,Bob Books Reading Magic #1,Education,"Bob Books Publications, LLC",4.1,Early reading kids books - reading toddler games,Educational Books,"Kids Academy Co apps: Preschool &amp; Kindergarten Learning Kids Games, Educational Books, Free Songs",4.38462,0
2450,22335,22335,a511,b1906,Police Scanner 5-0 (FREE),Casual,Logicord LLC,4.1,`Stickman Police Car Crime Chase Race: The Doodle Chase Racing Free by Top Crazy Games,Top Crazy Games LLC,Top Crazy Games LLC,3.4,0
2735,26240,26240,a1098,b2076,Train Games for Kids: Puzzles,Education,Scott Adelman Apps Inc,3.8,Early reading kids books - reading toddler games,Educational Books,"Kids Academy Co apps: Preschool &amp; Kindergarten Learning Kids Games, Educational Books, Free Songs",4.38462,0
898,8731,8731,a1576,b854,Angry Birds Go!,Racing,Rovio Entertainment Ltd.,4.2,Angry Birds Epic RPG,Adventure,Rovio Entertainment Ltd,4.69513,0
896,8729,8729,a1679,b854,Angry Birds Rio,Arcade,Rovio Entertainment Ltd.,4.4,Angry Birds Epic RPG,Adventure,Rovio Entertainment Ltd,4.69513,0
1680,15781,15781,a1482,b1477,Guess the GIF,Trivia,"Random Logic Games, LLC",4.3,Guess the Code Free,Entertainment,Optime Software LLC,4.5122,0
4299,44014,44014,a2332,b3696,Covet Fashion - Dress Up Game,Casual,Crowdstar Inc,4.1,Covet Fashion - The Game for Dresses &amp; Shopping,Simulation,Crowdstar Inc,2.93522,0
1428,12744,12744,a3648,b1247,Popping Wrap Game Free,Simulation,DPoisn LLC,2.8,A Fun Slender-man Sniper Gore Kill Game By Scary Halloween Shooting &amp; Killing Slender Man For Teen Boys And Kids Games Free,Social Networking,uTappz Mobile Development LLC,4.04455,0
2476,22812,22812,a2664,b1931,Vegas Jackpot Slots Casino,Casino,Rocket Speed - Casino Slots Games,4.6,Slots Jackpot Inferno - Free Progressive Macau and Vegas Casino Games,Rocket Speed,"Rocket Speed, Inc.",4.78261,0
2140,18843,18843,a1469,b1704,BIG WIN Basketball,Sports,Hothead Games,4.1,Big Win Racing,Sports,Hothead Games Inc.,4.07498,0
2373,20603,20603,a3392,b1839,Kids Dinosaur Games: Puzzles,Education,Scott Adelman Apps Inc,3.8,Kids Learning Puzzles: Dogs - My Math Educreations Brain Pop Building Blocks,Trivia,Swipea Kids Apps,31 Ratings,0
1180,9670,9670,a2226,b1042,Angry Birds Fight! RPG Puzzle,Puzzle,Rovio Entertainment Ltd.,4.3,Angry Birds Star Wars Free,Arcade,Rovio Entertainment Ltd,3.9294,0
2060,18215,18215,a2624,b1680,Ninja Kid Run Free - Fun Games,Action,Fun Games For Free,4.1,Ninja Revinja Free - Real Uber Racing Run for Kids,Games,Sizzle Entertainment: The Best Fun Free Cool Apps and Top Addicting Games,4.32258,0
104,1302,1302,a306,b136,Flow Free,Puzzle,Big Duck Games LLC,4.3,Flow Free: Bridges,Entertainment,Big Duck Games LLC,4.66455,0
3910,39695,39695,a231,b3233,Infinite Word Search Puzzles,Word,"Random Logic Games, LLC",4.4,Word Search 365 Free,Board,"Rhock &amp; Rholl Studios, LLC",4.56667,0
3837,38310,38310,a3622,b3158,Shapes and Colors for babies,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.5,"Math Splash Bingo : Fun Numbers Academy of Games and Drills for 1st, 2nd, 3rd, 4th and 5th Grade Elementary &amp; Primary School Math",Educational,DartFrog llc,3.44248,0
706,7727,7727,a964,b645,Castle Clash: Rise of Beasts,Strategy,IGG.COM,4.6,Castle Clash: Rise of Beasts,Action,IGG.COM,3.69272,1
2971,30315,30315,a1129,b2256,Kids doodle games for toddlers,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.2,Face Paint Party Salon - Girls Makeup &amp; Kids Games,Kids Games Studios LLC,Kids Games Studios LLC,3,0
302,4477,4477,a2791,b381,YAHTZEE\u00ae With Buddies - Dice!,Board,Scopely,4.2,YAHTZEE With Buddies: The Classic Dice Game Free,Board,Scopely,3.99086,0
4039,42099,42099,a1501,b3458,Guess the Word,Word,"Random Logic Games, LLC",4.2,Guess The Emoji,Entertainment,"Conversion, LLC",4.49519,0
2254,19333,19333,a1679,b1800,Angry Birds Rio,Arcade,Rovio Entertainment Ltd.,4.4,Angry Birds Go!,Arcade,Rovio Entertainment Ltd,3.55211,0
3326,34261,34261,a448,b2644,The Simpsons\u2122: Tapped Out,Casual,ELECTRONIC ARTS,4.3,The Simpsons: Tapped Out,Simulation,Electronic Arts,4.38,0
2239,19277,19277,a1932,b1792,Traffic Racer,Racing,Soner Kara,4.4,Traffic Racer,Arcade,Soner Kara,4.26722,1
576,7041,7041,a965,b566,Bloons TD 5,Strategy,ninja kiwi,4.6,Bloons TD 5,Action,Ninja Kiwi,4.5913,1
2855,28327,28327,a3625,b2154,Baby puzzles & games for kids,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.6,Christmas Food Fever Cooking Maker Kids Games,Fancy Quiz Games,Fancy Quiz Games,3.82545,0
1082,9418,9418,a2455,b991,Sniper Shooter Free - Fun Game,Action,Fun Games For Free,4.5,Flight Pilot Simulator 3D: Flying Game For Free,Simulation,Fun Games For Free,4.5734,0
2399,21112,21112,a3531,b1855,Kids Preschool Puzzles,Educational,Intellijoy Educational Games for Kids,4.6,"Kids Learning Puzzles: Transport &amp; Vehicles, Tangram Building Blocks Make My Brain Pop",Dice,Swipea Kids Apps,37 Ratings,0
2089,18477,18477,a1947,b1687,Motorbike Driving Simulator 3D,Racing,Pudlus Games,3.8,Police Car Parking Simulator Game - Real Life Emergency Driving Test Sim Racing Games,Play With Games Ltd,Play With Games Ltd,4.23776,0
217,3429,3429,a2670,b289,Quick Hit\u2122 Free Casino Slots,Casino,Scientific Games Interactive,4.3,Vegas Party Slots Free 3D Slots with Friends!,Inc,"Big Fish Games, Inc",4.21186,0
2706,25924,25924,a1479,b2061,English for kids - Lingokids,Education,Lingokids - English and Chinese Learning For Kids,3.9,Kindergarten Math Games For Kids (singapore) free,Educational Books,"Kids Academy Co apps: Preschool &amp; Kindergarten Learning Kids Games, Educational Books, Free Songs",4.54545,0
1127,9509,9509,a1731,b1007,Angry Birds Star Wars HD,Arcade,Rovio Entertainment Ltd.,4.2,Angry Birds Friends,Arcade,Rovio Entertainment Ltd,4.47857,0
1051,9328,9328,a2455,b968,Sniper Shooter Free - Fun Game,Action,Fun Games For Free,4.5,Car Race by Fun Games For Free,Racing,Fun Games For Free,4.60419,0
3585,36020,36020,a1333,b2852,EA SPORTS UFC\u00ae,Sports,ELECTRONIC ARTS,4.4,EA SPORTS UFC,Sports,Electronic Arts,4.48617,0
668,7648,7648,a803,b627,Real Steel,Action,Reliance Big Entertainment (UK) Private Limited,4.1,Real Steel World Robot Boxing,Sports,Reliance Big Entertainment UK Private Ltd,4.45774,0
4253,43742,43742,a1332,b3667,BIG WIN Racing,Sports,Hothead Games,3.9,Big Win Baseball,Sports,Hothead Games Inc.,4.30097,0
2797,27412,27412,a1114,b2110,Peekaboo Kids - Free Kids Game,Education,Tappy Happy kids apps & games for kids,3.8,Preschool &amp; Kindergarten learning kids games free,Educational Books,"Kids Academy Co apps: Preschool &amp; Kindergarten Learning Kids Games, Educational Books, Free Songs",4.66667,0
1764,16161,16161,a734,b1534,Champion of the Gods,Role Playing,Choice of Games LLC,4.5,Make It Rain: The Love of Money,Strategy,"Space Inch, LLC",4.53378,0
2761,26813,26813,a3050,b2094,Braided Hair Salon Girl Game,Casual,Girl Games - Vasco Games,3.7,Celebrity Shave - Beard hair makeover spa &amp; salon,Games,Tic Toc Pocket Games,4.3545,0
2635,25111,25111,a1548,b2039,City Bike Racing 3D,Racing,i6 Games,3.7,Ninja Run Multiplayer 3D Racing: Free Racing Games,Sizzle Entertainment: The Best Fun Free Cool Apps and Top Addicting Games,Sizzle Entertainment: The Best Fun Free Cool Apps and Top Addicting Games,4.44761,0
2920,29489,29489,a1736,b2208,Box Island - Kids Coding Game!,Educational,Radiant Games,4.4,Celebrity Dentist Doctor Salon Kids Game Free,Games,Fancy Quiz Games,3.93023,0
2714,25966,25966,a684,b2063,Cars & Trucks Puzzle for Kids,Puzzle,Pixel Envision Ltd.,3.7,Dino Puzzle: Kids Dinosaurs Puzzles Learning Games,Tiltan Games (2013) LTD,Tiltan Games (2013) LTD,4.46154,0
2357,20335,20335,a978,b1832,Kids Connect the Dots (Lite),Educational,Intellijoy Educational Games for Kids,4.2,Bliss Lite - The Game for Lovers,Dice,Games for Loving,117 Ratings,0
1326,10342,10342,a413,b1146,RC Truck Racing Simulator 3D,Racing,i6 Games,3.7,Auto Police Fast Speed 3D Car Chase - Free Racing Game,Games,Sixfeed Games,3.77027,0
3903,39577,39577,a1514,b3224,Family Feud\u00ae 2,Trivia,Ludia Inc.,4.1,Family Feud 2,Entertainment,Ludia,3.69206,0
526,6657,6657,a2689,b538,Lucky Win Casino\u2122- FREE SLOTS,Casino,ZENTERTAIN LTD,4.3,"DoubleU Casino - Free Slots, Video Poker and More",Casino,"DoubleUGames Co., Ltd.",4.48496,0
1837,16421,16421,a2226,b1568,Angry Birds Fight! RPG Puzzle,Puzzle,Rovio Entertainment Ltd.,4.3,Angry Birds 2,Puzzle,Rovio Entertainment Ltd,4.6052,0
3770,37043,37043,a1839,b3057,Gems of War - Match 3 RPG,Puzzle,505 Games Srl,4.2,Gummy Drop! Free Match 3 Puzzle Game,Inc,"Big Fish Games, Inc",4.5732,0
496,6323,6323,a47,b517,Heroes of War: Orcs vs Knights,Strategy,NEXON M Inc.,4,War of Nations - PVP Strategy MMO,Strategy,"RockYou, Inc.",3.02632,0
1368,11107,11107,a2199,b1183,Kitchen Scramble: Cooking Game,Simulation,Rockyou Inc.,3.9,Kitchen Craze: World Cooking Chef Fever,Entertainment,FlowMotion Entertainment: Top Free Fun Addictive Cool Games Inc,4.64669,0
2427,22076,22076,a1133,b1888,Coloring book for kids,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.2,Kids Learning Puzzles: Farm Animals - Tangrams for K12,Books,Swipea Kids Apps,48 Ratings,0
4171,43113,43113,a2065,b3582,Rock Life - Guitar Legend,Music,Zeeppo,4.1,Rock Life - Guitar Band Revenge of Hero Rising Star,Music,Zeeppo Games Ltda,4.44913,0
304,4544,4544,a2712,b386,Slots Lost Treasure Slot Games,Casino,Rocket Speed - Casino Slots Games,4.4,Slots Favorites: Play Slot Machines Free,Card,Super Lucky Casino Inc.,4.82517,0
1504,13829,13829,a1133,b1289,Coloring book for kids,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.2,A Gymnastic Girls Fun Game - Girly Girl Gymnastics Games For Teen &amp; Kids Free,Music,uTappz Mobile Development LLC,2.13513,0
1819,16403,16403,a1442,b1562,Words With Friends Classic,Word,Zynga,4.3,Hanging With Friends Free,Puzzle,Zynga Inc.,171871 Ratings,0
3760,37016,37016,a3006,b3057,Tetris Block Puzzle Brick Game,Casual,Baca Baca Games,4.1,Gummy Drop! Free Match 3 Puzzle Game,Inc,"Big Fish Games, Inc",4.5732,0
2537,23824,23824,a1126,b1971,Pooza - FREE Puzzles for Kids,Education,ImagiRation LLC,4.5,Teenage Ninja Run &amp; Jump Mobile - Fun 3D Kids Games Free,Entertainment,"Anarchy Arcade Free Games &amp; Apps, LLC",3.79921,0
528,6664,6664,a2739,b538,DoubleU Casino - FREE Slots,Casino,DoubleUGames,4.5,"DoubleU Casino - Free Slots, Video Poker and More",Casino,"DoubleUGames Co., Ltd.",4.48496,0
1691,15849,15849,a1728,b1488,Escape game : Limited Time,Adventure,Gameday Inc.,4,Escape game : Doors&amp;Rooms,Adventure,gameday Inc.,4.40306,0
